filename,width,height,class,xmin,ymin,xmax,ymax
DJI-00760-00022.jpg,1920,1080,car,748.0,368.0,779.0,436.0
DJI-00760-00022.jpg,1920,1080,car,796.0,248.0,826.0,320.0
DJI-00760-00022.jpg,1920,1080,car,895.0,33.0,929.0,106.0
DJI-00760-00022.jpg,1920,1080,car,973.0,300.0,1024.0,369.0
DJI-00760-00022.jpg,1920,1080,car,901.0,397.0,931.0,466.0
DJI-00760-00022.jpg,1920,1080,car,1119.0,425.0,1185.0,463.0
DJI-00760-00022.jpg,1920,1080,car,1264.0,454.0,1336.0,486.0
DJI-00760-00022.jpg,1920,1080,car,1386.0,475.0,1462.0,508.0
DJI-00760-00022.jpg,1920,1080,car,1322.0,518.0,1393.0,550.0
DJI-00760-00022.jpg,1920,1080,car,1433.0,528.0,1504.0,558.0
DJI-00760-00022.jpg,1920,1080,car,1414.0,575.0,1491.0,605.0
DJI-00760-00022.jpg,1920,1080,car,1307.0,567.0,1375.0,598.0
DJI-00760-00022.jpg,1920,1080,car,1534.0,589.0,1612.0,618.0
DJI-00760-00022.jpg,1920,1080,car,1557.0,536.0,1633.0,567.0
DJI-00760-00022.jpg,1920,1080,car,1647.0,544.0,1726.0,577.0
DJI-00760-00022.jpg,1920,1080,car,1245.0,644.0,1317.0,675.0
DJI-00760-00022.jpg,1920,1080,car,1063.0,632.0,1140.0,683.0
DJI-00760-00022.jpg,1920,1080,car,909.0,619.0,943.0,690.0
DJI-00760-00022.jpg,1920,1080,car,816.0,675.0,852.0,758.0
DJI-00760-00022.jpg,1920,1080,car,771.0,852.0,807.0,924.0
DJI-00760-00022.jpg,1920,1080,car,832.0,928.0,866.0,1002.0
DJI-00760-00022.jpg,1920,1080,car,917.0,840.0,952.0,912.0
DJI-00760-00022.jpg,1920,1080,car,880.0,992.0,919.0,1075.0
DJI-00760-00023.jpg,1920,1080,car,617.0,438.0,682.0,502.0
DJI-00760-00023.jpg,1920,1080,car,334.0,575.0,417.0,626.0
DJI-00760-00023.jpg,1920,1080,car,419.0,661.0,496.0,702.0
DJI-00760-00023.jpg,1920,1080,car,818.0,643.0,857.0,717.0
DJI-00760-00023.jpg,1920,1080,car,907.0,681.0,940.0,745.0
DJI-00760-00023.jpg,1920,1080,car,703.0,174.0,733.0,243.0
DJI-00760-00023.jpg,1920,1080,car,957.0,202.0,994.0,274.0
DJI-00760-00023.jpg,1920,1080,car,870.0,82.0,900.0,147.0
DJI-00760-00023.jpg,1920,1080,car,1330.0,471.0,1405.0,502.0
DJI-00760-00023.jpg,1920,1080,car,1324.0,521.0,1397.0,550.0
DJI-00760-00023.jpg,1920,1080,car,1311.0,567.0,1380.0,599.0
DJI-00760-00023.jpg,1920,1080,car,1419.0,574.0,1494.0,605.0
DJI-00760-00023.jpg,1920,1080,car,1538.0,588.0,1609.0,620.0
DJI-00760-00023.jpg,1920,1080,car,1562.0,535.0,1639.0,573.0
DJI-00760-00023.jpg,1920,1080,car,1654.0,542.0,1731.0,579.0
DJI-00760-00023.jpg,1920,1080,car,1438.0,528.0,1510.0,560.0
DJI-00760-00023.jpg,1920,1080,car,51.0,817.0,126.0,856.0
DJI-00760-00023.jpg,1920,1080,car,107.0,746.0,187.0,792.0
DJI-00760-00023.jpg,1920,1080,car,223.0,722.0,295.0,759.0
DJI-00760-00023.jpg,1920,1080,car,331.0,689.0,407.0,735.0
DJI-00760-00023.jpg,1920,1080,car,390.0,736.0,465.0,782.0
DJI-00760-00023.jpg,1920,1080,car,778.0,791.0,813.0,870.0
DJI-00760-00023.jpg,1920,1080,car,926.0,882.0,961.0,958.0
DJI-00760-00023.jpg,1920,1080,car,841.0,961.0,877.0,1040.0
DJI-00760-00023.jpg,1920,1080,car,882.0,995.0,918.0,1072.0
DJI-00760-00032.jpg,1920,1080,car,843.0,25.0,876.0,100.0
DJI-00760-00032.jpg,1920,1080,car,776.0,96.0,809.0,165.0
DJI-00760-00032.jpg,1920,1080,car,799.0,440.0,830.0,510.0
DJI-00760-00032.jpg,1920,1080,car,685.0,304.0,717.0,377.0
DJI-00760-00032.jpg,1920,1080,car,229.0,728.0,303.0,768.0
DJI-00760-00032.jpg,1920,1080,car,22.0,847.0,89.0,892.0
DJI-00760-00032.jpg,1920,1080,car,189.0,799.0,258.0,838.0
DJI-00760-00032.jpg,1920,1080,car,376.0,750.0,452.0,788.0
DJI-00760-00032.jpg,1920,1080,car,819.0,878.0,862.0,964.0
DJI-00760-00032.jpg,1920,1080,car,914.0,798.0,952.0,873.0
DJI-00760-00032.jpg,1920,1080,car,979.0,925.0,1014.0,1006.0
DJI-00760-00032.jpg,1920,1080,car,892.0,981.0,931.0,1057.0
DJI-00760-00032.jpg,1920,1080,car,1317.0,558.0,1385.0,594.0
DJI-00760-00032.jpg,1920,1080,car,1584.0,674.0,1657.0,712.0
DJI-00760-00039.jpg,1920,1080,car,312.0,542.0,387.0,585.0
DJI-00760-00039.jpg,1920,1080,car,111.0,765.0,192.0,808.0
DJI-00760-00039.jpg,1920,1080,car,230.0,734.0,299.0,773.0
DJI-00760-00039.jpg,1920,1080,car,316.0,712.0,394.0,754.0
DJI-00760-00039.jpg,1920,1080,car,222.0,675.0,298.0,719.0
DJI-00760-00039.jpg,1920,1080,car,461.0,606.0,538.0,649.0
DJI-00760-00039.jpg,1920,1080,car,702.0,549.0,771.0,591.0
DJI-00760-00039.jpg,1920,1080,car,753.0,480.0,834.0,522.0
DJI-00760-00039.jpg,1920,1080,car,909.0,575.0,978.0,614.0
DJI-00760-00039.jpg,1920,1080,car,614.0,687.0,692.0,733.0
DJI-00760-00039.jpg,1920,1080,car,920.0,915.0,953.0,990.0
DJI-00760-00039.jpg,1920,1080,car,974.0,942.0,1009.0,1015.0
DJI-00760-00039.jpg,1920,1080,car,1010.0,510.0,1088.0,538.0
DJI-00760-00039.jpg,1920,1080,car,1143.0,551.0,1216.0,582.0
DJI-00760-00039.jpg,1920,1080,car,1106.0,637.0,1175.0,670.0
DJI-00760-00039.jpg,1920,1080,car,1343.0,509.0,1418.0,538.0
DJI-00760-00039.jpg,1920,1080,car,1687.0,535.0,1768.0,568.0
DJI-00760-00039.jpg,1920,1080,car,1489.0,619.0,1558.0,652.0
DJI-00760-00039.jpg,1920,1080,car,725.0,116.0,758.0,183.0
DJI-00760-00039.jpg,1920,1080,car,771.0,106.0,802.0,180.0
DJI-00760-00039.jpg,1920,1080,car,1849.0,667.0,1916.0,704.0
DJI-00760-00039.jpg,1920,1080,car,1711.0,622.0,1790.0,659.0
DJI_0005-0018.jpg,1920,1080,car,505.0,677.0,589.0,712.0
DJI_0005-0018.jpg,1920,1080,car,511.0,626.0,600.0,663.0
DJI_0005-0018.jpg,1920,1080,car,385.0,617.0,472.0,658.0
DJI_0005-0018.jpg,1920,1080,car,273.0,614.0,351.0,650.0
DJI_0005-0018.jpg,1920,1080,car,600.0,472.0,678.0,519.0
DJI_0005-0018.jpg,1920,1080,car,1079.0,463.0,1114.0,526.0
DJI_0005-0018.jpg,1920,1080,car,1003.0,437.0,1037.0,517.0
DJI_0005-0018.jpg,1920,1080,car,796.0,360.0,865.0,440.0
DJI_0005-0018.jpg,1920,1080,car,880.0,235.0,924.0,310.0
DJI_0005-0018.jpg,1920,1080,car,925.0,28.0,964.0,106.0
DJI_0005-0018.jpg,1920,1080,car,267.0,725.0,357.0,763.0
DJI_0005-0018.jpg,1920,1080,car,1272.0,640.0,1348.0,679.0
DJI_0005-0018.jpg,1920,1080,car,1413.0,596.0,1490.0,629.0
DJI_0005-0018.jpg,1920,1080,car,1364.0,544.0,1441.0,580.0
DJI_0005-0018.jpg,1920,1080,car,1401.0,502.0,1476.0,534.0
DJI_0005-0018.jpg,1920,1080,car,1494.0,503.0,1575.0,536.0
DJI_0005-0018.jpg,1920,1080,car,1481.0,543.0,1564.0,577.0
DJI_0005-0018.jpg,1920,1080,car,1587.0,543.0,1674.0,579.0
DJI_0005-0018.jpg,1920,1080,car,1699.0,542.0,1783.0,577.0
DJI_0005-0019.jpg,1920,1080,car,999.0,455.0,1044.0,535.0
DJI_0005-0019.jpg,1920,1080,car,1362.0,544.0,1443.0,585.0
DJI_0005-0019.jpg,1920,1080,car,1398.0,502.0,1477.0,537.0
DJI_0005-0019.jpg,1920,1080,car,1085.0,200.0,1124.0,270.0
DJI_0005-0019.jpg,1920,1080,car,834.0,326.0,897.0,400.0
DJI_0005-0019.jpg,1920,1080,car,703.0,431.0,789.0,491.0
DJI_0005-0019.jpg,1920,1080,car,468.0,486.0,546.0,525.0
DJI_0005-0019.jpg,1920,1080,car,385.0,618.0,474.0,657.0
DJI_0005-0019.jpg,1920,1080,car,513.0,628.0,600.0,664.0
DJI_0005-0019.jpg,1920,1080,car,122.0,611.0,224.0,653.0
DJI_0005-0019.jpg,1920,1080,car,275.0,615.0,353.0,653.0
DJI_0005-0019.jpg,1920,1080,car,253.0,521.0,355.0,563.0
DJI_0005-0019.jpg,1920,1080,car,907.0,125.0,946.0,205.0
DJI_0005-0019.jpg,1920,1080,car,1407.0,595.0,1492.0,629.0
DJI_0005-0019.jpg,1920,1080,car,1480.0,545.0,1564.0,577.0
DJI_0005-0019.jpg,1920,1080,car,1585.0,543.0,1673.0,583.0
DJI_0005-0019.jpg,1920,1080,car,1382.0,650.0,1456.0,685.0
DJI_0005-0019.jpg,1920,1080,car,1698.0,542.0,1782.0,578.0
DJI_0005-0019.jpg,1920,1080,car,1828.0,543.0,1917.0,580.0
DJI_0005-0041.jpg,1920,1080,car,1093.0,343.0,1150.0,424.0
DJI_0005-0041.jpg,1920,1080,car,789.0,551.0,867.0,585.0
DJI_0005-0041.jpg,1920,1080,car,350.0,621.0,440.0,655.0
DJI_0005-0041.jpg,1920,1080,car,859.0,636.0,931.0,672.0
DJI_0005-0041.jpg,1920,1080,car,1049.0,642.0,1123.0,677.0
DJI_0005-0041.jpg,1920,1080,car,293.0,522.0,380.0,561.0
DJI_0005-0041.jpg,1920,1080,car,213.0,720.0,294.0,756.0
DJI_0005-0041.jpg,1920,1080,car,37.0,659.0,117.0,690.0
DJI_0005-0041.jpg,1920,1080,car,1369.0,666.0,1440.0,699.0
DJI_0005-0041.jpg,1920,1080,car,1200.0,685.0,1277.0,720.0
DJI_0005-0041.jpg,1920,1080,car,1390.0,598.0,1471.0,631.0
DJI_0005-0041.jpg,1920,1080,car,1547.0,548.0,1630.0,580.0
DJI_0005-0041.jpg,1920,1080,car,1170.0,551.0,1249.0,586.0
DJI_0005-0041.jpg,1920,1080,car,1557.0,650.0,1632.0,683.0
DJI_0005-0041.jpg,1920,1080,car,979.0,61.0,1017.0,137.0
DJI_0005-0070.jpg,1920,1080,car,470.0,626.0,557.0,666.0
DJI_0005-0070.jpg,1920,1080,car,973.0,57.0,1017.0,138.0
DJI_0005-0070.jpg,1920,1080,car,1535.0,689.0,1615.0,727.0
DJI_0005-0071.jpg,1920,1080,car,470.0,628.0,553.0,664.0
DJI_0005-0071.jpg,1920,1080,car,1663.0,688.0,1735.0,723.0
DJI_0005-0071.jpg,1920,1080,car,975.0,60.0,1014.0,138.0
DJI_0005-0078.jpg,1920,1080,car,472.0,628.0,558.0,661.0
DJI_0005-0078.jpg,1920,1080,car,992.0,776.0,1051.0,867.0
DJI_0005-0078.jpg,1920,1080,car,1433.0,554.0,1523.0,592.0
DJI_0005-0078.jpg,1920,1080,car,1114.0,981.0,1163.0,1070.0
DJI_0005-0078.jpg,1920,1080,car,975.0,58.0,1013.0,136.0
DJI_0005-0078.jpg,1920,1080,car,915.0,25.0,954.0,109.0
DJI_0005-0090.jpg,1920,1080,car,31.0,515.0,126.0,555.0
DJI_0005-0090.jpg,1920,1080,car,334.0,447.0,423.0,495.0
DJI_0005-0090.jpg,1920,1080,car,614.0,492.0,695.0,538.0
DJI_0005-0090.jpg,1920,1080,car,797.0,566.0,881.0,636.0
DJI_0005-0090.jpg,1920,1080,car,474.0,624.0,558.0,659.0
DJI_0005-0090.jpg,1920,1080,car,487.0,673.0,568.0,712.0
DJI_0005-0090.jpg,1920,1080,car,908.0,925.0,964.0,1003.0
DJI_0005-0090.jpg,1920,1080,car,1123.0,430.0,1201.0,494.0
DJI_0005-0090.jpg,1920,1080,car,1398.0,495.0,1486.0,533.0
DJI_0005-0090.jpg,1920,1080,car,1399.0,545.0,1487.0,583.0
DJI_0005-0090.jpg,1920,1080,car,1510.0,537.0,1592.0,571.0
DJI_0005-0090.jpg,1920,1080,car,1558.0,491.0,1639.0,527.0
DJI_0005-0090.jpg,1920,1080,car,1614.0,542.0,1698.0,577.0
DJI_0005-0090.jpg,1920,1080,car,1746.0,539.0,1827.0,574.0
DJI_0005-0090.jpg,1920,1080,car,911.0,25.0,952.0,103.0
DJI_0005-0090.jpg,1920,1080,car,971.0,55.0,1013.0,134.0
DJI_0005-0118.jpg,1920,1080,car,425.0,486.0,517.0,525.0
DJI_0005-0118.jpg,1920,1080,car,480.0,623.0,565.0,657.0
DJI_0005-0118.jpg,1920,1080,car,489.0,672.0,571.0,710.0
DJI_0005-0118.jpg,1920,1080,car,634.0,443.0,723.0,491.0
DJI_0005-0118.jpg,1920,1080,car,943.0,532.0,982.0,610.0
DJI_0005-0118.jpg,1920,1080,car,730.0,741.0,814.0,791.0
DJI_0005-0118.jpg,1920,1080,car,966.0,761.0,1012.0,845.0
DJI_0005-0118.jpg,1920,1080,car,1398.0,487.0,1488.0,526.0
DJI_0005-0118.jpg,1920,1080,car,1403.0,540.0,1493.0,579.0
DJI_0005-0118.jpg,1920,1080,car,1514.0,530.0,1597.0,563.0
DJI_0005-0118.jpg,1920,1080,car,1519.0,486.0,1602.0,522.0
DJI_0005-0118.jpg,1920,1080,car,1638.0,486.0,1729.0,524.0
DJI_0005-0118.jpg,1920,1080,car,1621.0,532.0,1703.0,570.0
DJI_0005-0118.jpg,1920,1080,car,1724.0,532.0,1804.0,565.0
DJI_0005-0118.jpg,1920,1080,car,1723.0,583.0,1807.0,617.0
DJI_0005-0118.jpg,1920,1080,car,1789.0,484.0,1876.0,524.0
DJI_0005-0118.jpg,1920,1080,car,1816.0,532.0,1906.0,574.0
DJI_0005-0124.jpg,1920,1080,car,481.0,622.0,565.0,656.0
DJI_0005-0124.jpg,1920,1080,car,489.0,671.0,570.0,709.0
DJI_0005-0124.jpg,1920,1080,car,500.0,720.0,583.0,754.0
DJI_0005-0124.jpg,1920,1080,car,1397.0,486.0,1487.0,526.0
DJI_0005-0124.jpg,1920,1080,car,1518.0,484.0,1599.0,521.0
DJI_0005-0124.jpg,1920,1080,car,1634.0,484.0,1726.0,523.0
DJI_0005-0124.jpg,1920,1080,car,1787.0,485.0,1873.0,521.0
DJI_0005-0124.jpg,1920,1080,car,1816.0,531.0,1903.0,569.0
DJI_0005-0124.jpg,1920,1080,car,1723.0,584.0,1804.0,615.0
DJI_0005-0124.jpg,1920,1080,car,1515.0,530.0,1596.0,562.0
DJI_0005-0124.jpg,1920,1080,car,1403.0,540.0,1489.0,577.0
DJI_0005-0124.jpg,1920,1080,car,1620.0,531.0,1701.0,567.0
DJI_0005-0124.jpg,1920,1080,car,1723.0,531.0,1801.0,563.0
DJI_0005-0127.jpg,1920,1080,car,76.0,705.0,171.0,746.0
DJI_0005-0127.jpg,1920,1080,car,329.0,725.0,419.0,763.0
DJI_0005-0127.jpg,1920,1080,car,499.0,669.0,582.0,709.0
DJI_0005-0127.jpg,1920,1080,car,505.0,620.0,586.0,657.0
DJI_0005-0127.jpg,1920,1080,car,777.0,760.0,855.0,818.0
DJI_0005-0127.jpg,1920,1080,car,1383.0,538.0,1473.0,575.0
DJI_0005-0127.jpg,1920,1080,car,1356.0,488.0,1440.0,523.0
DJI_0005-0127.jpg,1920,1080,car,1515.0,483.0,1594.0,519.0
DJI_0005-0127.jpg,1920,1080,car,1630.0,485.0,1721.0,523.0
DJI_0005-0127.jpg,1920,1080,car,1508.0,528.0,1589.0,563.0
DJI_0005-0127.jpg,1920,1080,car,1620.0,530.0,1701.0,563.0
DJI_0005-0127.jpg,1920,1080,car,1723.0,531.0,1801.0,562.0
DJI_0005-0127.jpg,1920,1080,car,1721.0,584.0,1804.0,612.0
DJI_0005-0127.jpg,1920,1080,car,1829.0,583.0,1912.0,617.0
DJI_0005-0127.jpg,1920,1080,car,1817.0,531.0,1904.0,569.0
DJI_0005-0127.jpg,1920,1080,car,1789.0,482.0,1873.0,520.0
DJI_0005-0147.jpg,1920,1080,car,788.0,529.0,871.0,564.0
DJI_0005-0147.jpg,1920,1080,car,384.0,516.0,471.0,553.0
DJI_0005-0147.jpg,1920,1080,car,495.0,667.0,573.0,703.0
DJI_0005-0147.jpg,1920,1080,car,147.0,662.0,232.0,698.0
DJI_0005-0147.jpg,1920,1080,car,1453.0,513.0,1535.0,546.0
DJI_0005-0147.jpg,1920,1080,car,1618.0,581.0,1700.0,612.0
DJI_0005-0147.jpg,1920,1080,car,1726.0,579.0,1809.0,614.0
DJI_0005-0147.jpg,1920,1080,car,1166.0,670.0,1243.0,708.0
DJI_0005-0147.jpg,1920,1080,car,1177.0,806.0,1221.0,886.0
DJI_0005-0165.jpg,1920,1080,car,1070.0,532.0,1147.0,569.0
DJI_0005-0165.jpg,1920,1080,car,1280.0,595.0,1366.0,636.0
DJI_0005-0165.jpg,1920,1080,car,803.0,346.0,866.0,422.0
DJI_0005-0165.jpg,1920,1080,car,372.0,527.0,456.0,564.0
DJI_0005-0165.jpg,1920,1080,car,1429.0,530.0,1499.0,562.0
DJI_0005-0165.jpg,1920,1080,car,1565.0,582.0,1642.0,613.0
DJI_0005-0165.jpg,1920,1080,car,1110.0,682.0,1182.0,746.0
DJI_0005-0165.jpg,1920,1080,car,971.0,11.0,1013.0,94.0
DJI_0005-0165.jpg,1920,1080,car,496.0,729.0,582.0,763.0
DJI_0005-0166.jpg,1920,1080,car,1044.0,757.0,1107.0,831.0
DJI_0005-0166.jpg,1920,1080,car,1189.0,621.0,1268.0,675.0
DJI_0005-0166.jpg,1920,1080,car,1154.0,532.0,1222.0,564.0
DJI_0005-0166.jpg,1920,1080,car,805.0,531.0,881.0,567.0
DJI_0005-0166.jpg,1920,1080,car,740.0,402.0,814.0,465.0
DJI_0005-0166.jpg,1920,1080,car,57.0,517.0,144.0,553.0
DJI_0005-0166.jpg,1920,1080,car,494.0,727.0,580.0,761.0
DJI_0005-0166.jpg,1920,1080,car,1489.0,583.0,1564.0,614.0
DJI_0005-0166.jpg,1920,1080,car,1713.0,526.0,1788.0,563.0
DJI_0005-0166.jpg,1920,1080,car,970.0,21.0,1011.0,104.0
DJI_0005-0169.jpg,1920,1080,car,286.0,517.0,357.0,554.0
DJI_0005-0169.jpg,1920,1080,car,384.0,424.0,462.0,461.0
DJI_0005-0169.jpg,1920,1080,car,495.0,725.0,582.0,759.0
DJI_0005-0169.jpg,1920,1080,car,1055.0,533.0,1130.0,569.0
DJI_0005-0169.jpg,1920,1080,car,1193.0,611.0,1270.0,660.0
DJI_0005-0169.jpg,1920,1080,car,1015.0,833.0,1064.0,915.0
DJI_0005-0169.jpg,1920,1080,car,1393.0,575.0,1474.0,609.0
DJI_0005-0169.jpg,1920,1080,car,970.0,20.0,1012.0,102.0
DJI_0005-0175.jpg,1920,1080,car,499.0,721.0,584.0,757.0
DJI_0005-0175.jpg,1920,1080,car,972.0,20.0,1012.0,100.0
DJI_0005-0175.jpg,1920,1080,car,1824.0,529.0,1902.0,563.0
DJI_0005-0176.jpg,1920,1080,car,493.0,725.0,585.0,762.0
DJI_0005-0176.jpg,1920,1080,car,1722.0,527.0,1807.0,566.0
DJI_0005-0176.jpg,1920,1080,car,970.0,15.0,1018.0,107.0
DJI_0005-0176.jpg,1920,1080,car,1119.0,980.0,1173.0,1066.0
DJI_0005-0185.jpg,1920,1080,car,66.0,513.0,159.0,552.0
DJI_0005-0185.jpg,1920,1080,car,469.0,536.0,556.0,570.0
DJI_0005-0185.jpg,1920,1080,car,1195.0,451.0,1264.0,496.0
DJI_0005-0185.jpg,1920,1080,car,1304.0,684.0,1381.0,732.0
DJI_0005-0185.jpg,1920,1080,car,1413.0,528.0,1491.0,564.0
DJI_0005-0185.jpg,1920,1080,car,1582.0,525.0,1658.0,559.0
DJI_0005-0185.jpg,1920,1080,car,1801.0,517.0,1883.0,551.0
DJI_0005-0185.jpg,1920,1080,car,1105.0,821.0,1147.0,906.0
DJI_0005-0185.jpg,1920,1080,car,912.0,884.0,972.0,965.0
DJI_0005-0185.jpg,1920,1080,car,1052.0,940.0,1100.0,1028.0
DJI_0005-0185.jpg,1920,1080,car,1175.0,891.0,1218.0,977.0
DJI_0005-0185.jpg,1920,1080,car,970.0,15.0,1011.0,104.0
DJI_0005-0186.jpg,1920,1080,car,1014.0,799.0,1068.0,887.0
DJI_0005-0186.jpg,1920,1080,car,1095.0,719.0,1138.0,805.0
DJI_0005-0186.jpg,1920,1080,car,1181.0,804.0,1231.0,889.0
DJI_0005-0186.jpg,1920,1080,car,925.0,965.0,966.0,1049.0
DJI_0005-0186.jpg,1920,1080,car,972.0,21.0,1012.0,103.0
DJI_0005-0186.jpg,1920,1080,car,1196.0,451.0,1264.0,498.0
DJI_0005-0186.jpg,1920,1080,car,1407.0,529.0,1486.0,564.0
DJI_0005-0186.jpg,1920,1080,car,1405.0,677.0,1484.0,713.0
DJI_0005-0186.jpg,1920,1080,car,1552.0,526.0,1628.0,560.0
DJI_0005-0186.jpg,1920,1080,car,1741.0,517.0,1824.0,552.0
DJI_0005-0186.jpg,1920,1080,car,275.0,530.0,362.0,564.0
DJI_0005-0202.jpg,1920,1080,car,362.0,603.0,442.0,640.0
DJI_0005-0202.jpg,1920,1080,car,470.0,609.0,551.0,645.0
DJI_0005-0202.jpg,1920,1080,car,463.0,666.0,546.0,706.0
DJI_0005-0202.jpg,1920,1080,car,948.0,416.0,984.0,497.0
DJI_0005-0202.jpg,1920,1080,car,948.0,690.0,999.0,778.0
DJI_0005-0202.jpg,1920,1080,car,1000.0,287.0,1038.0,371.0
DJI_0005-0202.jpg,1920,1080,car,1171.0,423.0,1243.0,476.0
DJI_0005-0202.jpg,1920,1080,car,937.0,923.0,992.0,1007.0
DJI_0005-0202.jpg,1920,1080,car,1409.0,474.0,1487.0,515.0
DJI_0005-0202.jpg,1920,1080,car,1405.0,517.0,1483.0,554.0
DJI_0005-0202.jpg,1920,1080,car,1525.0,516.0,1604.0,550.0
DJI_0005-0202.jpg,1920,1080,car,1522.0,471.0,1603.0,503.0
DJI_0005-0202.jpg,1920,1080,car,1654.0,505.0,1741.0,542.0
DJI_0005-0202.jpg,1920,1080,car,1422.0,566.0,1503.0,603.0
DJI_0005-0202.jpg,1920,1080,car,1764.0,513.0,1849.0,551.0
DJI_0005-0202.jpg,1920,1080,car,1189.0,992.0,1231.0,1065.0
DJI_0005-0204.jpg,1920,1080,car,367.0,603.0,444.0,642.0
DJI_0005-0204.jpg,1920,1080,car,472.0,609.0,550.0,646.0
DJI_0005-0204.jpg,1920,1080,car,465.0,667.0,546.0,702.0
DJI_0005-0204.jpg,1920,1080,car,890.0,282.0,925.0,362.0
DJI_0005-0204.jpg,1920,1080,car,1003.0,427.0,1047.0,514.0
DJI_0005-0204.jpg,1920,1080,car,1120.0,369.0,1180.0,427.0
DJI_0005-0204.jpg,1920,1080,car,979.0,744.0,1022.0,828.0
DJI_0005-0204.jpg,1920,1080,car,960.0,170.0,993.0,243.0
DJI_0005-0204.jpg,1920,1080,car,978.0,0.0,1017.0,69.0
DJI_0005-0204.jpg,1920,1080,car,1189.0,797.0,1235.0,871.0
DJI_0005-0204.jpg,1920,1080,car,1408.0,474.0,1489.0,511.0
DJI_0005-0204.jpg,1920,1080,car,1407.0,515.0,1485.0,551.0
DJI_0005-0204.jpg,1920,1080,car,1424.0,563.0,1507.0,601.0
DJI_0005-0204.jpg,1920,1080,car,1531.0,511.0,1606.0,548.0
DJI_0005-0204.jpg,1920,1080,car,1523.0,468.0,1604.0,503.0
DJI_0005-0204.jpg,1920,1080,car,1660.0,502.0,1741.0,539.0
DJI_0005-0204.jpg,1920,1080,car,1768.0,511.0,1851.0,548.0
DJI_0007.jpg,1920,1080,car,815.0,665.0,887.0,727.0
DJI_0007.jpg,1920,1080,car,960.0,858.0,1003.0,938.0
DJI_0007.jpg,1920,1080,car,1453.0,559.0,1539.0,606.0
DJI_0007.jpg,1920,1080,car,856.0,137.0,894.0,210.0
DJI_0007.jpg,1920,1080,car,903.0,94.0,943.0,180.0
DJI_0007.jpg,1920,1080,car,902.0,0.0,944.0,49.0
DJI_0007.jpg,1920,1080,car,49.0,797.0,143.0,845.0
DJI_0007.jpg,1920,1080,car,75.0,853.0,161.0,901.0
DJI_0007.jpg,1920,1080,car,192.0,822.0,284.0,876.0
DJI_0007.jpg,1920,1080,car,198.0,768.0,281.0,816.0
DJI_0007.jpg,1920,1080,car,303.0,743.0,383.0,788.0
DJI_0007.jpg,1920,1080,car,320.0,791.0,412.0,837.0
DJI_0007.jpg,1920,1080,car,461.0,708.0,543.0,756.0
DJI_0008.jpg,1920,1080,car,711.0,664.0,785.0,701.0
DJI_0008.jpg,1920,1080,car,426.0,689.0,511.0,735.0
DJI_0008.jpg,1920,1080,car,198.0,660.0,287.0,714.0
DJI_0008.jpg,1920,1080,car,140.0,534.0,223.0,590.0
DJI_0008.jpg,1920,1080,car,148.0,745.0,231.0,790.0
DJI_0008.jpg,1920,1080,car,476.0,497.0,544.0,570.0
DJI_0008.jpg,1920,1080,car,564.0,324.0,610.0,393.0
DJI_0008.jpg,1920,1080,car,478.0,97.0,516.0,179.0
DJI_0008.jpg,1920,1080,car,432.0,143.0,467.0,208.0
DJI_0008.jpg,1920,1080,car,577.0,34.0,619.0,111.0
DJI_0008.jpg,1920,1080,car,967.0,621.0,1037.0,658.0
DJI_0008.jpg,1920,1080,car,1001.0,557.0,1075.0,597.0
DJI_0008.jpg,1920,1080,car,1008.0,510.0,1085.0,548.0
DJI_0008.jpg,1920,1080,car,1136.0,527.0,1210.0,568.0
DJI_0008.jpg,1920,1080,car,1292.0,756.0,1370.0,797.0
DJI_0008.jpg,1920,1080,car,1338.0,605.0,1412.0,646.0
DJI_0008.jpg,1920,1080,car,1189.0,638.0,1264.0,679.0
DJI_0008.jpg,1920,1080,car,1079.0,628.0,1155.0,669.0
DJI_0008.jpg,1920,1080,car,1087.0,571.0,1173.0,613.0
DJI_0008.jpg,1920,1080,car,1236.0,537.0,1316.0,578.0
DJI_0008.jpg,1920,1080,car,1518.0,624.0,1595.0,664.0
DJI_0008.jpg,1920,1080,car,1669.0,646.0,1753.0,691.0
DJI_0008.jpg,1920,1080,car,1810.0,624.0,1896.0,672.0
DJI_0008.jpg,1920,1080,car,1826.0,682.0,1909.0,728.0
DJI_0008.jpg,1920,1080,car,1601.0,586.0,1680.0,626.0
DJI_0008.jpg,1920,1080,car,477.0,0.0,516.0,55.0
DJI_0008.jpg,1920,1080,car,1193.0,588.0,1275.0,627.0
DJI_0010.jpg,1920,1080,car,1212.0,791.0,1298.0,834.0
DJI_0010.jpg,1920,1080,car,1600.0,870.0,1675.0,913.0
DJI_0010.jpg,1920,1080,car,1678.0,835.0,1757.0,878.0
DJI_0011.jpg,1920,1080,car,1262.0,739.0,1344.0,781.0
DJI_0011.jpg,1920,1080,car,1384.0,748.0,1462.0,791.0
DJI_0011.jpg,1920,1080,car,1332.0,791.0,1404.0,833.0
DJI_0011.jpg,1920,1080,car,1753.0,741.0,1834.0,787.0
DJI_0012.jpg,1920,1080,car,681.0,569.0,764.0,610.0
DJI_0012.jpg,1920,1080,car,1129.0,546.0,1207.0,591.0
DJI_0012.jpg,1920,1080,car,1483.0,643.0,1570.0,694.0
DJI_0012.jpg,1920,1080,car,1650.0,661.0,1739.0,710.0
